https://raw.githubusercontent.com/cisagov/CSAF/develop/csaf_files/OT/white/2026/icsa-26-225-02.json	200	fetched-ok
https://cert.europa.eu/publications/security-advisories-rss	200	2026-08-23T13:16:45Z
https://advisories.ncsc.nl/rss/advisories	200	2026-08-23T13:16:45Z
https://euvd.enisa.europa.eu/ (recent exploited)	200	2026-08-23T13:16:45Z
https://euvd.enisa.europa.eu/ (recent criticals)	200	2026-08-23T13:16:45Z
https://www.cisa.gov/known-exploited-vulnerabilities-catalog (api)	200	2026-08-23T13:16:45Z
https://cert.europa.eu/publications/security-advisories/2026-010/	200	2026-08-23T13:17:06Z
https://industrialcyber.co/feed/	200	2026-08-23T13:17:22Z
https://blog.0patch.com/feeds/posts/default	200	2026-08-23T13:17:22Z
https://www.ncsc.gov.uk/api/1/services/v1/all-rss-feed.xml	200	2026-08-23T13:17:22Z
https://www.tenable.com/blog	200	2026-08-23T13:18:07Z
https://www.tenable.com/blog/the-agentic-ai-threat-cluster-seven-incidents-three-actors-and-what-they-mean	200	2026-08-23T13:19:14Z
https://unit42.paloaltonetworks.com/autonomous-ai-cyber-attack-campaign/	200	2026-08-23T13:19:14Z
https://dreamgroup.com/blog/inside-a-multi-agent-ai-framework-used-to-compromise-government-entities-in-asia	200	2026-08-23T13:19:14Z
https://feeds.feedburner.com/tenable/qaXL	200	2026-08-23T13:19:14Z
https://claroty.com/team82/research	200	2026-08-23T13:19:24Z
https://claroty.com/team82/research/chilling-discoveries-unpacking-vulnerabilities-in-copeland-xweb-pro-controllers	200	2026-08-23T13:19:55Z
https://blog.0patch.com/feeds/posts/default	200	2026-08-23T13:21:13Z
https://0patch.com/blog/micropatches-released-for-certighost-active-directory-certificate-services-elevat	200	2026-08-23T13:21:33Z
https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-54121 (api)	200	2026-08-23T13:21:33Z
https://0patch.com/blog/micropatches-released-for-greenplasma-windows-collaborative-translation-framework	200	2026-08-23T13:22:04Z
https://msrc.microsoft.com/update-guide/vulnerability/CVE-2026-45586 (api)	200	2026-08-23T13:22:04Z
https://www.group-ib.com/blog/windrelay-nfc-spynote-rat-combo-fraud/	200	verified-quotes
https://www.sentinelone.com/labs/the-model-is-the-malware-what-four-agentic-intrusions-tell-defenders/	200	verified-quotes
https://huggingface.co/blog/agent-intrusion-technical-timeline	200	verified-quotes
https://www.vulncheck.com/advisories/flowise-before-prompt-injection-rce-via-csv-agent	200	verified-cvss
https://www.bleepingcomputer.com/news/security/shell-investigates-potential-incident-after-clop-data-theft-claims/	200	verified-quotes
https://nltimes.nl/2026/08/13/russian-ransomware-group-clop-claims-cyberattacks-shell-philips	200-via-bridge	verified-quotes
https://www.fortiguard.com/psirt/FG-IR-26-158	blocked	anti-bot-challenge-both-transports
https://www.fortiguard.com/psirt/FG-IR-26-160	blocked	anti-bot-challenge
https://www.redlegg.com/blog/security-bulletin-broken-access-control-in-the-radius-type-admin-group-in-fortiweb	200	secondary-corroboration-cvss8.8
https://www.hkcert.org/security-bulletin/fortinet-products-multiple-vulnerabilities_20260813	403	blocked
https://www.securityweek.com/fortinet-patches-authentication-flaws-in-fortiweb-and-fortimanager/	200	verified
https://www.cycognito.com/blog/2817-2/	200	secondary-corroboration
https://presse.economie.gouv.fr/acces-illegitime-au-systeme-dinformation-de-la-direction-generale-des-finances-publiques/	200	verified-quotes
https://www.theregister.com/security/2026/08/14/french_tax_authority_admits_data_heist_after_crook_touts_2m_records/5287885	200	verified-quotes
https://www.securityweek.com/hackers-exploiting-unpatched-geoserver-zero-day/	200	verified-quotes
https://security-hub.ncsc.admin.ch/#/posts/12844	200-via-bridge	verified-quotes-exact
https://blog.talosintelligence.com/dissecting-the-jwr-phishing-framework/	200	verified-quotes-exact
https://securelist.com/honeymyte-coolclient-driver-rootkit/121028/	200	verified-quotes-exact
https://www.bbc.co.uk/news/articles/clyj92j210do	200-via-bridge	verified-quotes-exact
https://threema.com/en/blog/outage-august-2026	200	verified-quotes
https://www.securityweek.com/trivy-not-litellm-behind-the-2500-org-compromise/	200	verified-quotes-exact
https://www.aquasec.com/blog/trivy-supply-chain-attack-what-you-need-to-know/	200-via-bridge	verified-quotes-exact
https://cert.europa.eu/blog/european-commission-cloud-breach-trivy-supply-chain	200	verified-quotes
https://docs.litellm.ai/blog/security-update-march-2026	200	verified-quotes
https://advisories.ncsc.nl/2026/ncsc-2026-0302.html	200-via-bridge	verified-quotes-exact-cvss10.0
https://www.bleepingcomputer.com/news/security/max-severity-sap-commerce-cloud-flaw-now-targeted-in-attacks/	200	verified-quotes
https://advisories.ncsc.nl/2026/ncsc-2026-0280.html	200-via-bridge	verified-quotes-exact-cvss7.1
https://www.bleepingcomputer.com/news/security/hackers-exploit-macos-screen-sharing-flaw-to-deploy-monero-miner/	200	verified
https://helpx.adobe.com/security/products/magento/apsb26-92.html	200-via-bridge	verified-cvss-table-exact
https://sansec.io/research/adobe-commerce-account-takeover-apsb26-92	200	verified-quotes
https://www.fortinet.com/blog/threat-research/multi-functional-linux-botnet-evooo1bot	200	verified-quotes
https://www.infosecurity-magazine.com/news/exfilsquads-13-organizations/	200	verified-quotes
https://notesfrompoland.com/2026/08/13/poland-hit-by-theft-of-19-million-patients-data-from-medical-platform/	200	verified-quotes
https://www.gazetaprawna.pl/prawnik/artykuly/11289449,uodo-reaguje-na-gigantyczny-wyciek-danych-wazny-apel-do-polakow.html	200	verified-quotes
https://www.cert.ssi.gouv.fr/avis/feed/	200	2026-08-23T13:22:34Z
https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-1063/	200	2026-08-23T13:22:44Z
https://presse.economie.gouv.fr/la-dgccrf-met-en-garde-les-consommateurs-a-la-suite-dune-fuite-de-donnees-sur-bloctel/	200	2026-08-23T13:23:24Z
https://www.blogspan.net/berlin-landesnetz-angriff-nicht-migrierte-it/	200	2026-08-23T13:23:24Z
https://www.behoerden-spiegel.de/2026/08/18/cyber-angriff-trifft-zwei-berliner-senatsverwaltungen/	200	2026-08-23T13:23:24Z
https://www.tagesspiegel.de/berlin/hackerangriff-was-der-cyberangriff-auf-die-berliner-verwaltung-bedeutet-15954435.html	200	2026-08-23T13:23:24Z
https://www.boerse-express.com/news/articles/hackerangriff-berlin-wohngeld-fuer-50000-haushalte-gefaehrdet-940261	200	2026-08-23T13:23:24Z
https://www.berlin.de/aktuelles/10581479-958090-hackerangriff-auf-landesnetz-arbeit-mit-.html	200	2026-08-23T13:23:24Z
https://www.bacs.admin.ch/de/aktuelle-vorfaelle	200	2026-08-23T13:23:24Z
https://www.cert.at/	200	2026-08-23T13:23:24Z
https://cert.europa.eu/publications/security-advisories	200	2026-08-23T13:23:24Z
https://www.enisa.europa.eu/news	200	2026-08-23T13:23:24Z
https://www.withsecure.com/en/resources-hub/w-labs/	200	2026-08-23T13:23:24Z
https://www.withsecure.com/en/resources-hub/w-labs/greyvibe/	200	2026-08-23T13:23:24Z
https://www.cnil.fr/en/news	200	2026-08-23T13:23:24Z
https://dcod.ch/	200	2026-08-23T13:23:24Z
https://dcod.ch/2026/08/21/coups-de-filet-sanctions-13-operations-contre-la-cybercriminalite-du-21-aout-2026-dont-interpol/	200	2026-08-23T13:23:24Z
https://next.ink/251482/baroud-dhonneur-pour-bloctel-avec-la-fuite-de-600-000-numeros-opposes-au-demarchage/	200	2026-08-23T13:23:24Z
https://lecafedugeek.fr/piratage-de-bloctel-la-dgccrf-confirme-une-fuite-massive-de-numeros-de-telephone/	200	2026-08-23T13:23:24Z
