https://presse.economie.gouv.fr/la-dgccrf-met-en-garde-les-consommateurs-a-la-suite-dune-fuite-de-donnees-sur-bloctel/	200	2026-08-16T13:18:06Z
https://frenchbreaches.com/alertes/afpa-msj805wnmw8zz6kstul	200	2026-08-16T13:18:06Z
https://www.dragos.com/blog/dragos-industrial-ransomware-analysis-q2-2026	200	2026-08-16T13:20:01Z
https://www.tenable.com/blog/the-agentic-ai-threat-cluster-seven-incidents-three-actors-and-what-they-mean	200	2026-08-16T13:20:01Z
https://industrialcyber.co/feed/	200	2026-08-16T13:20:01Z
https://www.dreamgroup.com/blog/inside-a-multi-agent-ai-framework-used-to-compromise-government-entities-in-asia	200	2026-08-16T13:22:35Z
https://www.theregister.com/security/2026/08/12/near-autonomous-ai-agents-attack-taiwans-nuclear-safety-agency/5287055	200	2026-08-16T13:22:35Z
https://www.taipeitimes.com/News/front/archives/2026/08/13/2003862438	200	2026-08-16T13:22:35Z
https://securityaffairs.com/197079/apt/china-linked-hackers-use-ai-agents-in-autonomous-attack-on-taiwan.html	200	2026-08-16T13:22:35Z
https://www.microsoft.com/en-us/security/blog/2026/08/10/deadlock-ransomware/	200	2026-08-16T13:40:00Z
https://unit42.paloaltonetworks.com/kimwolf-v7-botnet-malware/	200	2026-08-16T13:40:00Z
https://www.sophos.com/en-us/blog/clickfix-campaign-abuses-deno-runtime-for-infostealer-delivery	200	2026-08-16T13:40:00Z
https://www.recordedfuture.com/research/malware-crypting-services-threat-actors	200	2026-08-16T13:40:00Z
https://www.nozominetworks.com/blog/what-the-fbi-epa-plc-warning-means-for-water-utilities	200	2026-08-16T13:40:00Z
https://research.checkpoint.com/2026/the-state-of-ransomware-q2-2026/	200	2026-08-16T13:40:00Z
https://www.bleepingcomputer.com/news/security/akira-hackers-disable-edr-with-safe-mode-steal-data-but-fail-to-encrypt/	200	2026-08-16T13:26:43Z
https://www.huntress.com/blog/akira-hits-safe-mode-ransomware-rebooting-around-edr	200	2026-08-16T13:26:43Z
https://frenchbreaches.com/alertes/bloctel-mshxaq0ysyd27ca7f6	200	2026-08-16T13:28:17Z
https://www.fortiguard.com/psirt/FG-IR-26-158	200	ok	B5
https://www.fortiguard.com/psirt/FG-IR-26-160	200	ok	B5
https://www.fortiguard.com/psirt/FG-IR-26-157	200	ok	B5
https://www.fortiguard.com/psirt/FG-IR-26-156	200	ok	B5
https://www.securityweek.com/fortinet-patches-authentication-flaws-in-fortiweb-and-fortimanager/	200	ok	B5
https://helpx.adobe.com/security/products/magento/apsb26-92.html	200	ok	B5
https://sansec.io/research/adobe-commerce-account-takeover-apsb26-92	200	ok	B5
https://advisories.ncsc.nl/2026/ncsc-2026-0280.html	200	ok	B5
https://advisories.ncsc.nl/2026/ncsc-2026-0302.html	200	ok	B5
https://www.bleepingcomputer.com/news/security/max-severity-sap-commerce-cloud-flaw-now-targeted-in-attacks/	200	ok	B5
https://labs.watchtowr.com/youre-back-in-the-room-citrix-netscaler-pre-auth-rce-cve-2026-8452/	200	ok	B5
https://security-hub.ncsc.admin.ch/#/posts/12739	200	ok-bridge	B5
https://support.citrix.com/support-home/kbsearch/article?articleNumber=CTX696604	200	js-shell-empty	B5
https://www.vulncheck.com/advisories/flowise-before-prompt-injection-rce-via-csv-agent	200	ok	B5
https://threema.com/en/blog/outage-august-2026	200	ok	B5
https://www.bleepingcomputer.com/news/security/shell-investigates-potential-incident-after-clop-data-theft-claims/	200	ok	B5
https://nltimes.nl/2026/08/13/russian-ransomware-group-clop-claims-cyberattacks-shell-philips	403-webfetch/200-bridge	ok-bridge	B5
https://notesfrompoland.com/2026/08/13/poland-hit-by-theft-of-19-million-patients-data-from-medical-platform/	200	ok	B5
https://www.gazetaprawna.pl/prawnik/artykuly/11289449,uodo-reaguje-na-gigantyczny-wyciek-danych-wazny-apel-do-polakow.html	200	ok	B5
https://securelist.com/honeymyte-coolclient-driver-rootkit/121028/	200	ok	B5
https://blog.talosintelligence.com/dissecting-the-jwr-phishing-framework/	200	ok	B5
https://www.sentinelone.com/labs/the-model-is-the-malware-what-four-agentic-intrusions-tell-defenders/	200	ok	B5
https://huggingface.co/blog/agent-intrusion-technical-timeline	200	ok	B5
https://www.securityweek.com/trivy-not-litellm-behind-the-2500-org-compromise/	200	ok	B5
https://www.aquasec.com/blog/trivy-supply-chain-attack-what-you-need-to-know/	200	ok	B5
https://www.docker.com/blog/trivy-supply-chain-compromise-what-docker-hub-users-should-know/	200	ok	B5
https://docs.litellm.ai/blog/security-update-march-2026	200	ok	B5
https://cert.europa.eu/blog/european-commission-cloud-breach-trivy-supply-chain	200	ok	B5
https://www.security.com/threat-intelligence/jewelbug-crypto-fraud-espionage	200	ok	B5
https://www.infosecurity-magazine.com/news/exfilsquads-13-organizations/	200	ok	B5
https://www.fortinet.com/blog/threat-research/multi-functional-linux-botnet-evooo1bot	200	ok	B5
https://filestore.fortinet.com/fortiguard/psirt/csaf/fg-ir-26-158.json	404	csaf-unreachable	B5
2026-08-16T13:15Z	B3	https://github.com/metabase/metabase/security/advisories/GHSA-vwf4-m7j8-wcjf	200	ok	webfetch
2026-08-16T13:15Z	B3	https://github.com/anthropics/claude-code/security/advisories/GHSA-fg94-h982-f3mm	200	ok	webfetch
2026-08-16T13:15Z	B3	https://api.osv.dev/v1/vulns/GHSA-wpqr-6v78-jr5g	200	ok	curl
2026-08-16T13:15Z	B3	https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-asaftd-vpn-dos-dzv4mQFF	200	ok	webfetch
2026-08-16T13:15Z	B3	https://onapsis.com/blog/sap-security-patch-day-august-2026/	200	ok	webfetch
2026-08-16T13:15Z	B3	https://support.sap.com/en/my-support/knowledge-base/security-notes-news/august-2026.html	200	ok	webfetch
2026-08-16T13:15Z	B3	https://blog.calif.io/p/no-country-for-old-passwords	200	ok	webfetch
2026-08-16T13:15Z	B3	https://www.huntress.com/blog/macos-screen-sharing-rce-patched	200	ok	webfetch
2026-08-16T13:15Z	B3	https://www.forescout.com/blog/ot-security-analysis-exposed-devices-attacked-in-us-water-systems/	200	ok	webfetch
2026-08-16T13:15Z	B3	https://research.checkpoint.com/2026/shattering-the-dream-when-a-job-offer-becomes-a-zero-day-attack/	200	ok	webfetch
2026-08-16T13:15Z	B3	https://www.rapid7.com/blog/post/em-patch-tuesday-august-2026/	200	ok	webfetch
2026-08-16T13:15Z	B3	https://natjack.io/	200	ok	webfetch
2026-08-16T13:15Z	B3	https://therecord.media/china-hackers-ransomware-microsoft	200	ok	webfetch
2026-08-16T13:15Z	B3	https://www.cyberkendra.com/2026/08/shieldbreak-poc-bypasses-microsofts.html	200	ok	webfetch
