https://www.computing.co.uk/news/2026/security/deutsche-bank-probes-supplier-cyber-incident-after-ransomware-gang-claims-breach	200(jina)	2026-07-18T12:36:00Z
https://www.bleepingcomputer.com/news/security/accenture-confirms-breach-after-hacker-offers-stolen-data-for-sale/	200	2026-07-18T12:36:00Z
https://www.bleepingcomputer.com/news/security/japanese-telecom-giant-kddi-says-data-breach-affects-12-million-people/	200	2026-07-18T12:36:00Z
https://cert.pl/en/posts/2026/06/UNC1151-gmail-campaign/	200	2026-07-18T12:37:00Z
https://www.sentinelone.com/labs/one-target-china-india-espionage-converge-on-pakistani-law-enforcement/	200	2026-07-18T12:37:00Z
https://www.sysdig.com/blog/understanding-langflow-cve-2026-55255-and-why-higher-cvss-vulnerabilities-arent-always-the-most-exploited	200(bridge)	2026-07-18T12:38:00Z
https://www.bleepingcomputer.com/news/security/cisa-orders-feds-to-prioritize-patching-langflow-auth-bypass-flaw/	200(bridge)	2026-07-18T12:39:00Z
https://thehackernews.com/2026/07/github-verified-commits-can-be.html	200	2026-07-18T12:40:00Z
https://advisories.ncsc.nl/advisory?id=NCSC-2026-0250	200(csaf-json via bridge)	2026-07-18T12:28:39Z
https://euvd.enisa.europa.eu/vulnerability/EUVD-2026-45280	200	2026-07-18T12:35:00Z
https://euvd.enisa.europa.eu/vulnerability/EUVD-2026-45279	200	2026-07-18T12:35:00Z
https://slcyber.io/research-center/wp2shell-pre-authentication-rce-in-wordpress-core	200	2026-07-18T12:40:00Z
https://wordpress.org/news/2026/07/wordpress-7-0-2-release/	200	2026-07-18T12:40:00Z
https://github.com/WordPress/wordpress-develop/security/advisories/GHSA-ff9f-jf42-662q	200	2026-07-18T12:41:00Z
https://github.com/WordPress/wordpress-develop/security/advisories/GHSA-fpp7-x2x2-2mjf	200	2026-07-18T12:41:00Z
https://nvd.nist.gov/vuln/detail/CVE-2026-63030	200	2026-07-18T12:42:00Z
https://nvd.nist.gov/vuln/detail/CVE-2026-60137	200	2026-07-18T12:42:00Z
https://www.rapid7.com/blog/post/etr-cve-2026-63030-wp2shell-a-critical-remote-code-execution-vulnerability-in-wordpress-core/	200	2026-07-18T12:46:00Z
https://www.vulncheck.com/blog/wp2shell	200	2026-07-18T12:47:00Z
https://thehackernews.com/2026/07/new-wp2shell-wordpress-core-flaw-lets.html	200	2026-07-18T12:52:00Z
https://patchstack.com/database/wordpress/plugin/wordpress/vulnerability/wordpress-core-7-0-1-unauthenticated-remote-code-execution-vulnerability	200	2026-07-18T12:52:00Z
https://api.osv.dev/v1/vulns/CVE-2026-54733	200	2026-07-18T12:56:00Z
https://nvd.nist.gov/vuln/detail/CVE-2026-54733	200	2026-07-18T12:57:00Z
https://wid.cert-bund.de/portal/wid/securityadvisory?name=WID-SEC-2026-2400	200(csaf-json via bridge)	2026-07-18T12:58:00Z
https://github.com/microsoft/o365-moodle/security/advisories/GHSA-hqjh-93qv-47v5	200(via OSV mirror reference)	2026-07-18T12:56:00Z
